"dataset","country_id","country","initial_observations.x","final_observations.x","original_variables","substantive_variables","final_variables.x","dup_observations_at_85.x","dup_observations_at_90.x","dup_observations_at_95.x","dup_observations_at_100.x","varlist","initial_observations.y","final_observations.y","orig_dat_vars","substantive_dat_vars","final_variables.y","dup_observations_at_85.y","dup_observations_at_90.y","dup_observations_at_95.y","dup_observations_at_100.y","comp_at_85","comp_at_90","comp_at_95","comp_at_100"
"worldvaluessurvey_wave3",1,"albania",999,999,281,234,208,299,200,92,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",999,999,281,233,208,299,200,92,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",2,"argentina",1079,1079,281,234,208,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65",1079,1079,281,233,208,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",3,"armenia",2000,2000,281,234,210,465,403,232,12,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_15 V57 V58 V59 V60 V61 V62 V63 V64 V65",2000,2000,281,233,210,465,412,232,12,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",4,"australia",2048,2048,281,234,209,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_08 V57 V58 V59 V60 V61 V62 V63 V64 V65",2048,2048,281,233,209,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",5,"azerbaijan",2002,2002,281,234,210,125,39,6,2,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_07 V57 V58 V59 V60 V61 V62 V63 V64 V65",2002,2002,281,233,210,125,52,6,2,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",6,"bangladesh",1525,1525,281,234,199,139,85,44,2,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",1525,1525,281,233,199,139,85,44,2,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",7,"belarus",2092,2092,281,234,210,152,91,30,14,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65",2092,2092,281,233,210,152,95,30,14,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",8,"bosnia",800,800,281,234,209,64,50,24,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",800,800,281,233,209,64,50,24,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",9,"bulgaria",1072,1072,281,234,210,21,13,7,5,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",1072,1072,281,233,210,21,13,7,5,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",10,"chile",1000,1000,281,234,210,16,6,6,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65",1000,1000,281,233,210,16,6,6,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",11,"china",1500,1500,281,234,153,49,18,2,2,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V6",1500,1500,281,233,153,52,18,2,2,FALSE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",12,"colombia",3029,3029,281,234,68,49,19,12,0,"V4 V5 V6 V7 V8 V9 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V27 V28 V29 V31 V32 V33 V34 V35 V36 V65 v106 v107 V118 V119 V120 V121 V122 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V154 V155 V156 V157 V179 V180 v181 V1",3029,3029,281,233,68,49,19,12,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",13,"colombia_2",2996,2996,281,234,171,4,4,2,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V50 V51 V52 V53 V54 V55 V56_04 V58 V59 V60 V61 V62 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74 V75 V76 V77 V78 V79",2996,2996,281,233,171,4,4,2,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",14,"croatia",1196,1196,281,234,208,23,10,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",1196,1196,281,233,208,23,10,4,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",15,"czech rep",1147,1147,281,234,208,8,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V6",1147,1147,281,233,208,8,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",16,"dominican rep",417,417,281,234,208,9,8,6,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_06 V57 V58 V59 V60 V61 V62 V63 V64 V65",417,417,281,233,208,9,8,6,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",17,"el salvador",1254,1254,281,234,152,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V27 V28 V29 V30 V31 V32 V34 V35 V36 V37 V38 V39 V41 V43 V44 V47 V48 V49 V51 V53 V54 V55 V56_03 V58 V59 V60 V61 V62 V64 V65 v66 V67 V68 V69 V70 V72 v73 V86 v88 V89",1254,1254,281,233,152,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",18,"estonia",1021,1021,281,234,210,2,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",1021,1021,281,233,210,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",19,"finland",987,987,281,234,209,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65",987,987,281,233,209,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",20,"georgia",2008,2008,281,234,210,14,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",2008,2008,281,233,210,14,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",21,"germany",1009,1009,281,234,207,6,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",1009,1009,281,233,207,6,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",22,"germany_2",1017,1017,281,234,207,4,2,2,2,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",1017,1017,281,233,207,4,2,2,2,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",23,"great britain",1093,1093,281,234,40,0,0,0,0,"V10 V15 V16 V17 V19 V20 V21 V22 V24 V27 V37 V54 V57 V58 V60 V61 V63 V65 V89 V90 V91 V93 v106 v107 V111 V113 V114 V118 v125 v126 V154 V155 V156 V190 V197 V198 V199 V200 V210 V213",1093,1093,281,233,40,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",24,"hungary",650,650,281,234,209,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_14 V57 V58 V59 V60 V61 V62 V63 V64 V65",650,650,281,233,209,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",25,"india",2040,2040,281,234,210,253,79,38,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65",2040,2040,281,233,210,253,89,38,0,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",26,"latvia",1200,1200,281,234,209,18,4,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66",1200,1200,281,233,209,18,4,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",27,"lithuania",1009,1009,281,234,209,2,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V6",1009,1009,281,233,209,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",28,"macedonia",995,995,281,234,209,24,10,2,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V6",995,995,281,233,209,24,10,2,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",29,"mexico",854,854,281,234,210,68,30,14,10,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65",854,854,281,233,210,68,32,14,10,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",30,"mexico_2",1510,1510,281,234,210,64,20,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65",1510,1510,281,233,210,64,22,4,0,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",31,"moldova",984,984,281,234,207,72,42,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V37 V38 V39 V40 V41 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68",984,984,281,233,207,72,42,4,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",32,"montenegro",240,240,281,234,210,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_14 V57 V58 V59 V60 V61 V62 V63 V64 V65",240,240,281,233,210,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",33,"new zealand",1201,1201,281,234,207,4,4,4,2,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V6",1201,1201,281,233,207,4,4,4,2,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",34,"nigeria",1996,1996,281,234,207,77,35,10,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V56_07 V57 V58 V59 V60 V61 V62 V63",1996,1996,281,233,207,77,35,10,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",35,"norway",1127,1127,281,234,204,2,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65",1127,1127,281,233,204,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",36,"pakistan",733,733,281,234,70,49,14,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V27 V37 V41 V47 V49 V50 V61 V62 V64 V67 V68 V69 V89 V90 V91 V98 V99 V100 V101 V102 V103 V104 v105 v106 v107 v108 v109 V124 V133 V135 V136 V137 V138 V139 V141 V143 V14",733,733,281,233,70,49,22,4,0,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",37,"peru",1211,1211,281,234,210,17,6,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_09 V57 V58 V59 V60 V61 V62 V63 V64 V65",1211,1211,281,233,210,17,6,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",38,"philippines",1200,1200,281,234,208,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65",1200,1200,281,233,208,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",39,"poland",1153,1153,281,234,165,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V23 V24 V27 V31 V32 V37 V38 V39 V41 V42 V43 V44 V45 V46 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 V67 V68 V69 V70 V71 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V87 V89 V9",1153,1153,281,233,165,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",40,"puerto rico",1164,1164,281,234,210,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_05 V57 V58 V59 V60 V61 V62 V63 V64 V65",1164,1164,281,233,210,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",41,"romania",1239,1239,281,234,210,163,137,101,14,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",1239,1239,281,233,210,163,138,101,14,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",42,"russia",2040,2040,281,234,210,17,7,2,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65",2040,2040,281,233,210,17,7,2,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",43,"serbia",1280,1280,281,234,210,4,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_14 V57 V58 V59 V60 V61 V62 V63 V64 V65",1280,1280,281,233,210,4,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",44,"slovakia",1095,1095,281,234,209,2,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_14 V57 V58 V59 V60 V61 V62 V63 V64 V65",1095,1095,281,233,209,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",45,"slovenia",1007,1007,281,234,210,6,6,6,6,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65",1007,1007,281,233,210,6,6,6,6,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",46,"south africa",2935,2935,281,234,201,34,12,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_10 V56_11 V56_12 V56_13 V57 V58 V59 V6",2935,2935,281,233,201,34,12,4,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",47,"south korea",1249,1249,281,234,157,2,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V53 V54 V55 V57 V58 V59 V61 V62 V63 V64 V67 V68 V69 V70 V7",1249,1249,281,233,157,2,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",48,"spain",1211,1211,281,234,210,4,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65",1211,1211,281,233,210,4,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",49,"sweden",1009,1009,281,234,210,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65",1009,1009,281,233,210,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",50,"switzerland",1212,1212,281,234,189,4,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68 V69 V70 V71 V72 v73 V74",1212,1212,281,233,189,4,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",51,"taiwan",780,780,281,234,207,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V6",780,780,281,233,207,0,0,0,0,TRUE,TRUE,TRUE,TRUE
